Name	Size	NES	NOM p-value	FDR q-value	Gene Details
SEXUAL_REPRODUCTION	116.0	-2.2252965	0.0	0.0	MEA1,RACGAP1,MORC1,CDYL,NPM2,TESK1,CRISP1,NME5,DMC1,NR6A1,MYCBPAP,HSF2BP,TSGA10,HSPA2,PKDREJ,SMCP,IZUMO1,SPA17,TSSK6,DNALI1,ACR,OAZ3,YBX2,CCT6B,PRM2,DNAJB13,HIST1H1T,TSSK3,PNMA1,SPAG4,GGN,SPAG6,ADAM21,AKAP4,ADAM18,USP9Y,THEG,DUSP13,PRM1,H1FNT,INSL3,TCFL5,SOX30,PROK2,SPATA4,FSHR,CCNA1,ADAM2,RPL10L,DAZL,SLC22A16,RPL39L,ADAM20,TNP1,DDX25,MTL5,ADAM29,WBP2NL,SERPINA5,AKAP3,CLGN,SYCP1,SPAM1,MOV10L1
GAMETE_GENERATION	96.0	-2.1401687	0.0	0.0	MEA1,RACGAP1,MORC1,CDYL,NPM2,TESK1,NME5,DMC1,NR6A1,MYCBPAP,HSF2BP,TSGA10,HSPA2,SPA17,TSSK6,OAZ3,YBX2,CCT6B,PRM2,DNAJB13,HIST1H1T,TSSK3,PNMA1,SPAG4,GGN,SPAG6,ADAM18,USP9Y,THEG,DUSP13,PRM1,H1FNT,INSL3,TCFL5,SOX30,PROK2,SPATA4,FSHR,CCNA1,RPL10L,DAZL,RPL39L,TNP1,DDX25,MTL5,ADAM29,SERPINA5,SYCP1,MOV10L1
REPRODUCTION	208.0	-2.0095391	0.0	0.0	NME5,TOP2A,LHB,DMC1,NR6A1,MYCBPAP,HSF2BP,TSGA10,LHCGR,HSPA2,PKDREJ,SMCP,CRHR1,IZUMO1,SPA17,TSSK6,DNALI1,CYP17A1,ACR,OAZ3,AMHR2,YBX2,CCT6B,PRM2,DNAJB13,HIST1H1T,TSSK3,PNMA1,SPAG4,GGN,SPAG6,ADAM21,AKAP4,MTNR1A,ADAM18,USP9Y,THEG,DUSP13,PRM1,H1FNT,INSL3,TCFL5,SOX30,PROK2,SPATA4,GHRL,FSHR,CCNA1,WNT7A,ADAM2,RPL10L,NR5A1,DAZL,SLC22A16,HSD17B3,RPL39L,ADAM20,TNP1,DDX25,MTL5,ADAM29,WBP2NL,SERPINA5,ANKRD7,AKAP3,CLGN,SYCP1,NR0B1,SPAM1,MOV10L1,DMRT1
M_PHASE	100.0	-1.8978525	0.0	0.00087443896	SMC4,KIF11,MSH5,NUSAP1,DDX11,BIRC5,MAD2L2,LIG3,CHEK1,MPHOSPH9,RAD54B,EREG,EGF,SPO11,KIF22,RCC1,RAD51,TPX2,NPM2,KPNA2,CIT,DMC1,BRSK1,CENPE,ESPL1,CDC25C,NEK2,HSPA2,KNTC1,PLK1,CDCA5,AURKA,KIF15,BUB1,STAG3,TTK,KIF2C,DUSP13,CCNA1,CETN1,SYCP1,GML,BOLL
REGULATION_OF_TRANSLATIONAL_INITIATION	18.0	-1.8032495	0.0	0.014828614	DAZL,BOLL
REPRODUCTIVE_PROCESS	120.0	-1.7857078	0.0	0.018887483	CENPI,OPRK1,SPRR2B,EREG,TAC1,AMH,SPAG1,SOX15,PZP,MEA1,NPM2,PRLHR,CRISP1,TOP2A,LHB,LHCGR,PKDREJ,SMCP,CRHR1,IZUMO1,SPA17,DNALI1,CYP17A1,ACR,AMHR2,ADAM21,AKAP4,MTNR1A,GHRL,FSHR,WNT7A,ADAM2,NR5A1,SLC22A16,HSD17B3,ADAM20,TNP1,WBP2NL,ANKRD7,AKAP3,CLGN,NR0B1,SPAM1,DMRT1
MEIOTIC_CELL_CYCLE	30.0	-1.7831836	0.0	0.016584855	LIG3,CHEK1,RAD54B,EREG,SPO11,RAD51,NPM2,DMC1,HSPA2,STAG3,DUSP13,CCNA1,SYCP1,BOLL
CELL_CYCLE_PROCESS	171.0	-1.7803931	0.0	0.01590559	SMC4,POLE,KIF11,TUBE1,MSH5,NUSAP1,DDX11,BIRC5,MAD2L2,LIG3,STMN1,CHEK1,MPHOSPH9,GFI1B,RAD54B,EREG,EGF,SPO11,BRCA2,KIF22,KIF23,RCC1,DBF4,RAD51,RACGAP1,TPX2,NPM2,KPNA2,CIT,CDKN2A,DMC1,BRSK1,CENPE,PRC1,SKP2,SASS6,ESPL1,CDC25C,NEK2,HSPA2,KNTC1,PLK1,CENPF,CDCA5,AURKA,KIF15,BUB1,STAG3,TTK,CDKN3,KIF2C,SPDYA,DUSP13,CCNA1,CETN1,SYCP1,GML,BOLL
CELL_CYCLE_PHASE	152.0	-1.7563515	0.0	0.024643715	SMC4,POLE,KIF11,MSH5,NUSAP1,DDX11,BIRC5,MAD2L2,LIG3,CHEK1,MPHOSPH9,GFI1B,RAD54B,EREG,EGF,SPO11,KIF22,RCC1,DBF4,RAD51,TPX2,NPM2,KPNA2,CIT,CDKN2A,DMC1,BRSK1,CENPE,SKP2,ESPL1,CDC25C,NEK2,HSPA2,KNTC1,PLK1,CENPF,CDCA5,AURKA,KIF15,BUB1,STAG3,TTK,CDKN3,KIF2C,SPDYA,DUSP13,CCNA1,CETN1,SYCP1,GML,BOLL
M_PHASE_OF_MITOTIC_CELL_CYCLE	76.0	-1.755587	0.0	0.02232049	SMC4,KIF11,NUSAP1,DDX11,BIRC5,MAD2L2,MPHOSPH9,EREG,EGF,KIF22,RCC1,TPX2,NPM2,CIT,BRSK1,CENPE,ESPL1,CDC25C,NEK2,KNTC1,PLK1,CDCA5,AURKA,KIF15,BUB1,TTK,KIF2C,CETN1,GML
