Name	Size	NES	NOM p-value	FDR q-value	Gene Details
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	16.0	2.018723	0.0	0.004558047	APOB,APOA1,LIPC,APOA2,APOA5,APOC3,APOC2
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	39.0	2.0041618	0.0	0.0032109749	APOB,ABCG8,ALB,APOA1,LIPC,APOA2,APOA5,APOC3,ABCG5,APOC2,CLPS,LCAT
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	22.0	1.9578278	0.0	0.0049004224	FGG,FGB,FGA,KNG1,F13B,PROC,KLKB1
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	15.0	1.9496444	0.0	0.004823431	FGG,FGB,FGA
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	181.0	1.9447469	0.0	0.0045959298	AGXT,TAT,AMDHD1,CPS1,UROC1,PAH,ARG1,FTCD,BHMT,TDO2,MAT1A,IYD,HPD,NAGS,AGXT2,INHBE,DIO1,INHBC,DAO,OTC,HGD,HAO1,AGMAT,AADAT,AASS,HAAO,CBS,PCSK1,PCBD1,TPH2,SLC5A5,ASS1,GLS2
REACTOME_LIPOPROTEIN_METABOLISM	26.0	1.92019	0.0	0.0068803346	APOB,ALB,APOA1,LIPC,APOA2,APOA5,APOC3,APOC2,LCAT
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	15.0	1.9160773	0.0	0.0065581403	FGG,FGB,FGA
REACTOME_PLATELET_SENSITIZATION_BY_LDL	16.0	1.911022	0.0	0.0063086897	APOB
REACTOME_COMMON_PATHWAY	10.0	1.8903627	0.0	0.009719305	FGG,FGB,FGA,F13B,PROC
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	71.0	1.8742601	0.0	0.012520069	FGG,FGB,PLG,FGA,KNG1,ALB,APOA1,HRG,SERPINF2
REACTOME_COMPLEMENT_CASCADE	17.0	1.8433553	0.0	0.019998662	C8A,C8B,MBL2,CFI
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	16.0	1.8317411	0.0	0.022621173	ABCG8,APOA1,ABCG5
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	21.0	1.8069602	0.0033557047	0.032016303	HNF4A,PKLR,FOXA2,SLC2A2,NEUROD1,NKX6-1,ONECUT1,HNF4G,NR5A2,MAFA,HES1,NKX2-2
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	13.0	1.7974789	0.0	0.03396518	PLG,IGFBP1,IGFBP2,IGFBP5
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	15.0	1.7794656	0.0036697248	0.041281343	HNF4A,PKLR,FOXA2,SLC2A2,NEUROD1,NKX6-1,HNF4G,MAFA
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	22.0	1.7779362	0.0017730496	0.039211847	ABCB11,ALB,CYP8B1,SLC27A5,SLC10A1,BAAT,CYP7B1,ACOX2,SLC27A2
REACTOME_GAP_JUNCTION_TRAFFICKING	19.0	1.7689756	0.0	0.042559665	GJB1,GJB3,GJA3,GJB2
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	27.0	1.7677997	0.0017035775	0.041209064	FGG,FGB,FGA
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	34.0	1.7539289	0.00681431	0.047918145	FGG,FGB,FGA
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	18.0	1.7215321	0.006993007	0.071357556	ABCB11,CYP8B1,SLC27A5,BAAT,CYP7B1,ACOX2,SLC27A2
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	78.0	1.7200432	0.004702194	0.06960571	FGG,FGB,FGA,IBSP,COL2A1,TNC,ITGAE,COL1A1,ITGB6,RAPGEF4,CDH1,VTN,COL1A2,ITGAX,ITGAV,GRB2,FN1,ICAM4,SPP1,RASGRP2,COL4A2,COL4A5,COL4A1,ITGA9,ICAM2,CSK,FBN1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	27.0	1.700184	0.0053859963	0.0842588	ABCG8,APOA1,ABCG5,ABCC6,ABCC2
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	14.0	1.6878495	0.010291595	0.09297009	ABCB11,CYP8B1,SLC27A5,BAAT,ACOX2,SLC27A2
REACTOME_GAP_JUNCTION_ASSEMBLY	11.0	1.6862488	0.0071813287	0.09110409	GJB1,GJB3,GJA3,GJB2
REACTOME_PYRIMIDINE_METABOLISM	23.0	1.644199	0.022452503	0.1383688	UPP2,AGXT2,DPYS,DCTD,CDA,UPB1,NT5E,NT5C
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	44.0	1.6165267	0.017391304	0.174134	HNF4A,NR1I2,NR0B2,NR2E1,HNF4G,NR5A2,NR1I3,NR4A1,RARA,RXRG,NR4A3,ESR1,PGR,NR1D1,NR2F6,ESRRA
REACTOME_PYRIMIDINE_CATABOLISM	11.0	1.5798366	0.020072993	0.23352842	UPP2,AGXT2,DPYS,UPB1,NT5E,NT5C
